id,paper_id,primers,longitude,latitude,continent,sample_type,marker_size,Biome,MAT,MAP,pH,year_of_sampling,plants_dominant,target_gene,sequencing_platform,abundances,fungus_species
1144,Boeraeve_2019_1AK,AMV4.5NF/AMDGR,4.98412,50.8747,Europe,root,13112,forest,10.5,734,5.468,2017,Stachys sylvatica,SSU,Illumina,19,Diversispora epigaea
1168,Davison_2015_1GM,NS31/AML2,-1.2481,43.5911,Europe,root,19204,forest,14.4,1374,,2008,Hedera helix,SSU,454Roche,6,Diversispora epigaea
1173,Vasar_2021_1HW,WANDA/AML2,81.9019,22.3742,Asia,soil,115897,forest,25.3,1262,5.93,2018,,SSU,Illumina,1,Diversispora epigaea
1186,Vasar_2021_1HW,WANDA/AML2,115.922,-34.4686,Australia,soil,52671,forest,15.5,1369,5.45,2018,,SSU,Illumina,32,Diversispora epigaea
1199,Caravaca_2020_1HG,NS31/AML2,-1.19511,38.0463,Europe,root,39282,grassland,18.6,303,7.85,2017,Nicotiana glauca,SSU,Illumina,2,Diversispora epigaea
1203,Rincon_2021_1GU,AML1/AML2 then NS31/AM1,-6.55324,5.83423,Africa,soil,401278,cropland,25.4,1503,5.8,2012,Theobroma cacao,SSU,Illumina,2,Diversispora epigaea
1213,Vasar_2021_1HW,WANDA/AML2,-16.545,28.0289,Europe,soil,80125,shrubland,20.9,239,7.52,2017,,SSU,Illumina,3,Diversispora epigaea
1216,Vasar_2021_1HW,WANDA/AML2,-16.2247,28.5403,Europe,soil,15339,forest,16.2,544,4.09,2017,,SSU,Illumina,60,Diversispora epigaea
1218,Rincon_2021_1GU,AML1/AML2 then NS31/AM1,-6.4841,6.1321,Africa,soil,542544,cropland,25.2,1467,6.8,2012,Theobroma cacao,SSU,Illumina,51,Diversispora epigaea
1228,Vasar_2021_1HW,WANDA/AML2,-111.564,52.085,North America,soil,51502,grassland,3.0,402,4.68,2018,,SSU,Illumina,1,Diversispora epigaea
1235,Vasar_2021_1HW,WANDA/AML2,79.5689,29.4206,Asia,soil,108370,forest,12.6,2140,5.5,2018,,SSU,Illumina,187,Diversispora epigaea
1256,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3462,grassland,7.7,890,6.78,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,4,Diversispora epigaea
1261,Vasar_2021_1HW,WANDA/AML2,4.66111,8.45028,Africa,soil,79218,shrubland,26.0,1057,5.01,2018,,SSU,Illumina,1,Diversispora epigaea
1271,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3336,grassland,7.7,890,6.79,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,1,Diversispora epigaea
1274,Vasar_2021_1HW,WANDA/AML2,-65.8789,-28.1872,South America,soil,74277,forest,13.9,385,6.8,2018,,SSU,Illumina,97,Diversispora epigaea
1277,Vasar_2021_1HW,WANDA/AML2,78.1456,30.45,Asia,soil,7029,forest,11.2,2558,5.64,2012,,SSU,Illumina,2,Diversispora epigaea
1278,Vasar_2021_1HW,WANDA/AML2,23.8008,35.4592,Europe,soil,110641,shrubland,18.1,744,6.2,2009,,SSU,Illumina,4,Diversispora epigaea
1286,Vasar_2021_1HW,WANDA/AML2,-16.3178,28.5317,Europe,soil,66140,forest,16.7,591,4.98,2017,,SSU,Illumina,944,Diversispora epigaea
1288,Jiang_2018_1EY,GeoA2/Geo11 then NS31/AML2,101.85,33.6667,Asia,root,20956,grassland,1.5,571,5.3,2014,Kobresia capillifolia;Elymus nutans,SSU,454Roche,9,Diversispora epigaea
1294,Vasar_2021_1HW,WANDA/AML2,30.6786,-1.70194,Africa,soil,19585,shrubland,19.8,993,4.28,2018,,SSU,Illumina,3,Diversispora epigaea
1321,Vasar_2021_1HW,WANDA/AML2,35.3858,-1.6025,Africa,soil,47634,shrubland,19.1,934,6.37,2018,,SSU,Illumina,260,Diversispora epigaea
1325,Hassan_2014_0837,NS1/NS41 then AML1/AML2,-73.37,45.72,North America,rhizosphere soil,3620,grassland,7.2,1020,7.4,2011,Salix dasyclados,SSU,454Roche,1,Diversispora epigaea
1331,Boeraeve_2019_1AJ,AMV4.5NF/AMDGR,4.99017,50.8724,Europe,soil,94712,forest,10.5,734,6.163,2018,Alnus glutinosa,SSU,Illumina,1,Diversispora epigaea
1344,Van-Geel_2015_2D2A,AMV4.5NF/AMDGR,5.14,50.73,Europe,root,5361,cropland,10.1,801,6.9,2012,Malus domestica,SSU,454Roche,18,Diversispora epigaea
1345,DeBellis_2019_EH,WANDA/AML2,-73.94,45.43,North America,root,2210,forest,7.3,1025,6.04,2015,Acer saccharum,SSU,Illumina,62,Diversispora epigaea
1373,Vasar_2021_1HW,WANDA/AML2,-23.6908,15.1803,Africa,soil,71908,shrubland,20.6,335,5.2,2009,,SSU,Illumina,73,Diversispora epigaea
1375,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1965,-26.0079,Africa,soil,106034,cropland,16.0,757,4.89,2017,Zea mays,SSU,Illumina,1106,Diversispora epigaea
1382,Macek_2019_1FI,NS31/AM1,8.68417,50.5333,Europe,root,226226,grassland,9.7,676,6.03,2013,Geranium pratense;Arrhenatherum elatius;Galium mollugo;Trisetum flavescens,SSU,Illumina,1163,Diversispora epigaea
1390,LopezGarcia_2020_1HO,NS31/AML2,3.01889,39.8349,Europe,soil,56344,cropland,17.3,754,8.3,2018,Vitis vinifera,SSU,Illumina,615,Diversispora epigaea
1391,Rasmussen_2018_C8E6,NS31/AML2,20.1638,60.0741,Europe,soil,75177,grassland,6.3,517,5.7,2015,Plantago lanceolata,SSU,Illumina,215,Diversispora epigaea
1394,Rasmussen_2018_C8E6,NS31/AML2,20.1642,60.074,Europe,soil,60251,grassland,6.3,517,6.2,2015,Plantago lanceolata,SSU,Illumina,1,Diversispora epigaea
1401,Hassan_2014_0837,NS1/NS41 then AML1/AML2,-73.37,45.72,North America,rhizosphere soil,4232,grassland,7.2,1020,5.6,2011,Salix dasyclados,SSU,454Roche,140,Diversispora epigaea
1412,Van-Geel_2015_2D2A,AMV4.5NF/AMDGR,4.94,50.85,Europe,root,6841,cropland,10.5,731,7.1,2012,Malus domestica,SSU,454Roche,2,Diversispora epigaea
1413,Xiang_2014_BD5B,AML1/AML2 then NS31/AM1,114.326,41.0846,Asia,soil,6601,cropland,3.5,449,7.3,2010,Zea mays,SSU,454Roche,86,Diversispora epigaea
1425,LopezGarcia_2020_1HO,NS31/AML2,3.01889,39.8349,Europe,root,67505,cropland,17.3,754,8.3,2018,Vitis vinifera,SSU,Illumina,1,Diversispora epigaea
1426,Davison_2018_1AQ,NS31/AML2,15.6167,78.2208,Europe,root,2340,tundra,-5.9,291,5.8,2009,Potentilla hyparctica,SSU,454Roche,1,Diversispora epigaea
1436,Vasar_2021_1HW,WANDA/AML2,16.4597,56.5389,Europe,soil,74859,grassland,7.7,538,6.5,2010,,SSU,Illumina,2,Diversispora epigaea
1437,Vasar_2021_1HW,WANDA/AML2,-9.65417,31.5136,Africa,soil,12512,shrubland,19.9,294,7.16,2015,,SSU,Illumina,175,Diversispora epigaea
1441,Caravaca_2020_1HG,NS31/AML2,-1.16275,38.0334,Europe,root,19421,grassland,18.5,299,8.51,2017,Nicotiana glauca,SSU,Illumina,4,Diversispora epigaea
1454,Vasar_2021_1HW,WANDA/AML2,-75.4311,39.9336,North America,soil,80364,forest,12.7,1112,5.95,2018,,SSU,Illumina,658,Diversispora epigaea
1477,Hassan_2014_0837,NS1/NS41 then AML1/AML2,-73.37,45.72,North America,rhizosphere soil,3736,grassland,7.2,1020,5.6,2011,Salix purpurea,SSU,454Roche,5,Diversispora epigaea
1478,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2900,grassland,7.7,890,6.79,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,11,Diversispora epigaea
1479,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3334,grassland,7.7,890,6.79,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,8,Diversispora epigaea
1480,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3023,grassland,7.7,890,6.69,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,16,Diversispora epigaea
1488,Davison_2015_1GM,NS31/AML2,34.7122,30.5928,Asia,root,5024,desert,16.9,114,,2009,Ballota undulata,SSU,454Roche,6,Diversispora epigaea
1498,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3313,grassland,7.7,890,6.78,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,1,Diversispora epigaea
1501,Davison_2018_1AQ,NS31/AML2,-22.9211,16.8053,Africa,root,1711,desert,23.3,78,7.5,2009,Citrullus colocynthis,SSU,454Roche,2,Diversispora epigaea
1508,Rasmussen_2018_C8E6,NS31/AML2,19.9274,60.3468,Europe,soil,74696,grassland,6.2,552,,2015,Plantago lanceolata,SSU,Illumina,2,Diversispora epigaea
1532,Macek_2019_1FI,NS31/AM1,8.68417,50.5333,Europe,root,289542,grassland,9.7,676,6.03,2013,Geranium pratense;Arrhenatherum elatius;Galium mollugo;Trisetum flavescens,SSU,Illumina,42,Diversispora epigaea
1537,Boeraeve_2019_1AK,AMV4.5NF/AMDGR,4.88374,50.8461,Europe,root,16155,forest,10.4,725,6.085,2017,Stachys sylvatica,SSU,Illumina,10,Diversispora epigaea
1545,Boeraeve_2019_1AJ,AMV4.5NF/AMDGR,4.93645,50.8512,Europe,soil,64177,forest,10.5,731,3.6,2018,Alnus glutinosa,SSU,Illumina,3,Diversispora epigaea
1596,Rasmussen_2018_C8E6,NS31/AML2,20.2686,60.1406,Europe,root,62908,grassland,6.2,548,5.1,2015,Plantago lanceolata,SSU,Illumina,1,Diversispora epigaea
1602,Rasmussen_2018_C8E6,NS31/AML2,19.7889,60.3651,Europe,root,57707,grassland,6.2,549,6.8,2015,Plantago lanceolata,SSU,Illumina,19,Diversispora epigaea
1603,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2341,grassland,7.7,890,6.79,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,20,Diversispora epigaea
1605,Vasar_2021_1HW,WANDA/AML2,49.3017,33.1511,Asia,soil,9626,forest,12.6,522,4.64,2017,,SSU,Illumina,29,Diversispora epigaea
1627,Vasar_2021_1HW,WANDA/AML2,35.355,-3.07528,Africa,soil,27689,woodland,20.5,818,6.44,2018,,SSU,Illumina,34,Diversispora epigaea
1633,Davison_2015_1GM,NS31/AML2,-1.2481,43.5911,Europe,root,8379,forest,14.4,1374,,2008,Hedera helix,SSU,454Roche,235,Diversispora epigaea
1636,Faggioli_2019_1AX,AMV4.5NF/AMDGR,-64.1857,-31.5606,South America,soil,108847,anthropogenic,17.4,848,6.19,2015,Tagetes minuta,SSU,Illumina,289,Diversispora epigaea
1641,LopezGarcia_2020_1HO,NS31/AML2,3.01889,39.8349,Europe,root,81979,cropland,17.3,754,8.3,2018,Vitis vinifera,SSU,Illumina,2,Diversispora epigaea
1654,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2866,grassland,7.7,890,6.79,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,6,Diversispora epigaea
1656,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2273,grassland,7.7,890,6.69,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,15,Diversispora epigaea
1657,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3790,grassland,7.7,890,6.69,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,4,Diversispora epigaea
1658,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2657,grassland,7.7,890,6.65,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,4,Diversispora epigaea
1659,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2990,grassland,7.7,890,6.68,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,34,Diversispora epigaea
1669,Boeraeve_2019_1AJ,AMV4.5NF/AMDGR,4.9604,50.8625,Europe,soil,46385,forest,10.5,741,4.667,2018,Alnus glutinosa,SSU,Illumina,1,Diversispora epigaea
1671,Boeraeve_2019_1AK,AMV4.5NF/AMDGR,4.98985,50.8724,Europe,root,17685,forest,10.5,734,5.731,2017,Stachys sylvatica,SSU,Illumina,4,Diversispora epigaea
1675,Boeraeve_2019_1AJ,AMV4.5NF/AMDGR,4.96319,50.8623,Europe,soil,65598,forest,10.5,741,6.068,2018,Alnus glutinosa,SSU,Illumina,13,Diversispora epigaea
1703,Boeraeve_2019_1AK,AMV4.5NF/AMDGR,4.88869,50.8424,Europe,root,15662,forest,10.4,725,7.512,2017,Stachys sylvatica,SSU,Illumina,116,Diversispora epigaea
1705,Rasmussen_2018_C8E6,NS31/AML2,20.1638,60.0741,Europe,root,32662,grassland,6.3,517,5.7,2015,Plantago lanceolata,SSU,Illumina,56,Diversispora epigaea
1713,Caravaca_2020_1HG,NS31/AML2,-0.765528,37.8278,Europe,root,40288,grassland,19.1,266,8.4,2017,Nicotiana glauca,SSU,Illumina,17,Diversispora epigaea
1714,DeBellis_2019_EH,WANDA/AML2,-73.94,45.43,North America,root,2416,forest,7.3,1025,5.44,2015,Acer platanoides,SSU,Illumina,396,Diversispora epigaea
1715,DeBellis_2019_EH,WANDA/AML2,-73.94,45.43,North America,root,2785,forest,7.3,1025,5.66,2015,Acer saccharum,SSU,Illumina,139,Diversispora epigaea
1733,Rasmussen_2018_C8E6,NS31/AML2,19.8006,60.3346,Europe,root,49132,grassland,6.1,563,4.6,2015,Plantago lanceolata,SSU,Illumina,1,Diversispora epigaea
1740,LopezGarcia_2020_1HO,NS31/AML2,3.01889,39.8349,Europe,soil,85381,cropland,17.3,754,8.3,2018,Vitis vinifera,SSU,Illumina,2184,Diversispora epigaea
1743,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2694,grassland,7.7,890,6.78,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,1,Diversispora epigaea
1744,Rincon_2021_1GU,AML1/AML2 then NS31/AM1,-6.71364,4.76422,Africa,soil,232479,cropland,26.0,1459,5.5,2012,Theobroma cacao,SSU,Illumina,2,Diversispora epigaea
1746,Wall_2020_1HX,WANDA/AML2,-155.325,19.8222,North America,soil,9655,forest,13.6,2952,4.8,2017,Cheirodendron trigynum,SSU,Illumina,1,Diversispora epigaea
1755,Rasmussen_2018_C8E6,NS31/AML2,19.5405,60.218,Europe,root,68783,grassland,6.3,522,6.0,2015,Plantago lanceolata,SSU,Illumina,1,Diversispora epigaea
1767,LopezGarcia_2020_1HO,NS31/AML2,3.01889,39.8349,Europe,root,87130,cropland,17.3,754,8.3,2018,Vitis vinifera,SSU,Illumina,2,Diversispora epigaea
1775,Vasar_2021_1HW,WANDA/AML2,26.6647,58.3608,Europe,soil,26300,grassland,5.6,644,5.61,2014,,SSU,Illumina,1,Diversispora epigaea
1784,Ezeokoli_2020_1AW,AML1/AML2 then AMV4.5NF/AMDGR,29.1983,-26.0051,Africa,soil,100471,grassland,16.0,757,4.69,2017,Eragostis tef,SSU,Illumina,71,Diversispora epigaea
1807,Van-Geel_2015_2D2A,AMV4.5NF/AMDGR,4.76,50.82,Europe,root,3240,cropland,10.3,765,6.6,2012,Malus domestica,SSU,454Roche,28,Diversispora epigaea
1815,Vasar_2021_1HW,WANDA/AML2,18.4258,-33.9811,Africa,soil,41862,forest,15.2,889,5.52,2016,,SSU,Illumina,2,Diversispora epigaea
1818,Boeraeve_2019_1AJ,AMV4.5NF/AMDGR,4.96052,50.8612,Europe,soil,60829,forest,10.5,741,4.071,2018,Alnus glutinosa,SSU,Illumina,10,Diversispora epigaea
1819,Hassan_2014_0837,NS1/NS41 then AML1/AML2,-73.37,45.72,North America,rhizosphere soil,2798,grassland,7.2,1020,5.4,2011,Salix nigra,SSU,454Roche,65,Diversispora epigaea
1831,Boeraeve_2019_1AK,AMV4.5NF/AMDGR,4.96335,50.8623,Europe,root,5187,forest,10.5,741,4.874,2017,Stachys sylvatica,SSU,Illumina,12,Diversispora epigaea
1832,Vasar_2021_1HW,WANDA/AML2,-3.90194,40.6353,Europe,soil,31224,forest,11.1,862,5.35,2018,,SSU,Illumina,74,Diversispora epigaea
1834,Vasar_2021_1HW,WANDA/AML2,16.8758,60.2775,Europe,soil,58657,forest,5.9,603,3.08,2018,,SSU,Illumina,399,Diversispora epigaea
1836,Wall_2020_1HX,WANDA/AML2,-155.31,19.8326,North America,soil,2848,forest,14.2,3051,,2017,Coprosma rhynchocarpa,SSU,Illumina,1,Diversispora epigaea
1839,Vasar_2021_1HW,WANDA/AML2,-61.7447,16.1856,North America,soil,8877,forest,23.6,1761,4.23,2018,,SSU,Illumina,5,Diversispora epigaea
1840,LopezGarcia_2020_1HO,NS31/AML2,3.01889,39.8349,Europe,root,63747,cropland,17.3,754,8.3,2018,Vitis vinifera,SSU,Illumina,1,Diversispora epigaea
1851,Van-Geel_2015_2D2A,AMV4.5NF/AMDGR,4.76,50.82,Europe,root,3964,cropland,10.3,765,6.6,2012,Malus domestica,SSU,454Roche,102,Diversispora epigaea
1852,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3216,grassland,7.7,890,6.79,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,26,Diversispora epigaea
1876,Boeraeve_2019_1AJ,AMV4.5NF/AMDGR,4.99078,50.8867,Europe,soil,48497,forest,10.4,739,4.298,2018,Alnus glutinosa,SSU,Illumina,56,Diversispora epigaea
1907,Rasmussen_2018_C8E6,NS31/AML2,20.1642,60.074,Europe,soil,62692,grassland,6.3,517,6.2,2015,Plantago lanceolata,SSU,Illumina,1629,Diversispora epigaea
1917,DeBellis_2019_EH,WANDA/AML2,-73.94,45.43,North America,root,2551,forest,7.3,1025,6.1,2015,Acer platanoides,SSU,Illumina,48,Diversispora epigaea
1924,Vasar_2021_1HW,WANDA/AML2,83.1383,54.8147,Asia,soil,73016,forest,1.3,510,5.78,2017,,SSU,Illumina,983,Diversispora epigaea
1929,Davison_2015_1GM,NS31/AML2,43.4192,41.9408,Asia,root,2774,forest,7.8,984,4.8,2010,Hedera colchica,SSU,454Roche,3,Diversispora epigaea
1940,Caravaca_2020_1HG,NS31/AML2,-1.16275,38.0334,Europe,root,36453,grassland,18.5,299,8.69,2017,Nicotiana glauca,SSU,Illumina,5,Diversispora epigaea
1952,Sun_2016_185C,AML1/AML2 then NS31/AM1,111.05,29.6678,Asia,soil,4959,anthropogenic,17.2,1223,7.49,2012,Digitaria ciliaris;Amaranthus sp.;Eleusine indica;Solanum nigrum,SSU,454Roche,17,Diversispora epigaea
1958,Vasar_2021_1HW,WANDA/AML2,103.214,34.7636,Asia,soil,60533,grassland,3.1,436,6.1,2014,,SSU,Illumina,7,Diversispora epigaea
1965,Vasar_2021_1HW,WANDA/AML2,17.2964,60.0147,Europe,soil,57250,grassland,6.1,526,4.18,2018,,SSU,Illumina,55,Diversispora epigaea
1984,Faggioli_2019_1AX,AMV4.5NF/AMDGR,-64.1857,-31.5606,South America,soil,98748,anthropogenic,17.4,848,6.19,2015,Tagetes minuta,SSU,Illumina,1,Diversispora epigaea
1992,LopezGarcia_2020_1HO,NS31/AML2,3.01889,39.8349,Europe,soil,93299,cropland,17.3,754,8.3,2018,Vitis vinifera,SSU,Illumina,2568,Diversispora epigaea
2001,Van-Geel_2015_2D2A,AMV4.5NF/AMDGR,5.05,50.76,Europe,root,5573,cropland,10.2,821,4.9,2012,Malus domestica,SSU,454Roche,1,Diversispora epigaea
2024,Vasar_2021_1HW,WANDA/AML2,22.6108,-33.9786,Africa,soil,63391,forest,18.6,722,5.95,2016,,SSU,Illumina,93,Diversispora epigaea
2031,Faggioli_2019_1AX,AMV4.5NF/AMDGR,-64.1857,-31.5606,South America,soil,104761,anthropogenic,17.4,848,6.19,2015,Bidens pilosa,SSU,Illumina,9,Diversispora epigaea
2034,DeBellis_2019_EH,WANDA/AML2,-73.94,45.43,North America,root,1629,forest,7.3,1025,5.77,2015,Acer saccharum,SSU,Illumina,191,Diversispora epigaea
2045,Boeraeve_2019_1AJ,AMV4.5NF/AMDGR,4.99013,50.8723,Europe,soil,104770,forest,10.5,734,5.997,2018,Alnus glutinosa,SSU,Illumina,67,Diversispora epigaea
2052,Vasar_2021_1HW,WANDA/AML2,4.4925,50.7994,Europe,soil,55018,forest,10.0,841,3.53,2018,,SSU,Illumina,90,Diversispora epigaea
2061,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,1977,grassland,7.7,890,6.69,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,1,Diversispora epigaea
2079,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2910,grassland,7.7,890,6.78,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,24,Diversispora epigaea
2082,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2787,grassland,7.7,890,6.78,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,31,Diversispora epigaea
2096,Boeraeve_2019_1AK,AMV4.5NF/AMDGR,4.97416,50.8661,Europe,root,10539,forest,10.5,738,5.534,2017,Stachys sylvatica,SSU,Illumina,14,Diversispora epigaea
2098,Xiang_2014_BD5B,AML1/AML2 then NS31/AM1,109.756,39.496,Asia,soil,12136,grassland,7.6,290,10.13,2010,Leymus chinensis;Setaria viridis;Tribulus terrestris;Cenchrus incertus;Lespedeza davurica;Artemisia capillaris;Carex humilis;Carex onoei;Chloris virgata;Heteropappus altaicus;Artemisia frigida;Cleistogenes squarrosa;Stipa caucasica,SSU,454Roche,4,Diversispora epigaea
2114,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2765,grassland,7.7,890,6.65,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,104,Diversispora epigaea
2121,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3028,grassland,7.7,890,6.79,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,12,Diversispora epigaea
2130,Vasar_2021_1HW,WANDA/AML2,32.9808,56.4553,Europe,soil,26467,forest,4.8,686,3.66,2014,,SSU,Illumina,97,Diversispora epigaea
2142,Boeraeve_2019_1AK,AMV4.5NF/AMDGR,4.97775,50.8595,Europe,root,9810,forest,10.5,738,3.995,2017,Stachys sylvatica,SSU,Illumina,9,Diversispora epigaea
2143,Boeraeve_2019_1AK,AMV4.5NF/AMDGR,4.98105,50.8709,Europe,root,13863,forest,10.5,739,5.528,2017,Stachys sylvatica,SSU,Illumina,1,Diversispora epigaea
2145,Boeraeve_2019_1AK,AMV4.5NF/AMDGR,4.98985,50.8724,Europe,root,13485,forest,10.5,734,5.731,2017,Stachys sylvatica,SSU,Illumina,101,Diversispora epigaea
2148,Boeraeve_2019_1AK,AMV4.5NF/AMDGR,4.88374,50.8461,Europe,root,13415,forest,10.4,725,6.085,2017,Stachys sylvatica,SSU,Illumina,1,Diversispora epigaea
2149,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3046,grassland,7.7,890,6.78,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,10,Diversispora epigaea
2158,Van-Geel_2015_2D2A,AMV4.5NF/AMDGR,5.29,50.86,Europe,root,3250,cropland,10.4,811,6.9,2012,Malus domestica,SSU,454Roche,1,Diversispora epigaea
2164,Van-Geel_2015_2D2A,AMV4.5NF/AMDGR,4.6,51.17,Europe,root,5355,cropland,10.5,789,5.6,2012,Malus domestica,SSU,454Roche,16,Diversispora epigaea
2175,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3164,grassland,7.7,890,6.69,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,9,Diversispora epigaea
2176,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2548,grassland,7.7,890,6.65,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,12,Diversispora epigaea
2177,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,3285,grassland,7.7,890,6.68,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,9,Diversispora epigaea
2178,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2726,grassland,7.7,890,6.68,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,65,Diversispora epigaea
2179,Goldmann_2020_1BF,GlomerWT0/Glomer1536 then NS31/AM1A; GlomerWT0/Glomer1536 then NS31/AM1B,9.46007,48.4587,Europe,soil,2780,grassland,7.7,890,6.69,2011,Plantago lanceolata;Festuca rubra;Helictotrichon pubescens,SSU,454Roche,1,Diversispora epigaea
2182,Hassan_2014_0837,NS1/NS41 then AML1/AML2,-73.37,45.72,North America,rhizosphere soil,3007,grassland,7.2,1020,5.4,2011,Salix viminalis,SSU,454Roche,18,Diversispora epigaea
2188,Davison_2015_1GM,NS31/AML2,133.876,-23.7669,Australia,root,2407,desert,22.4,278,4.9,2010,Eragrostis barrelieri,SSU,454Roche,1,Diversispora epigaea
